ID рейса;ID автомобиля;ID водителя;Дата начала рейса;Дата окончания рейса;Расстояние; Стоимость  
2089;825;2801;02.02.2023;17.04.2023;410; 9 211 р. 
2090;600;1303;20.04.2023;21.05.2023;546; 4 644 р. 
2091;158;2988;07.01.2023;13.04.2023;637; 2 304 р. 
2092;2416;2417;16.08.2022;22.09.2022;1667; 5 793 р. 
2093;2234;624;25.02.2023;05.04.2023;725; 3 113 р. 
2094;2645;1431;02.01.2023;16.03.2023;1578; 8 704 р. 
2095;2606;27;13.01.2023;04.03.2023;630; 5 821 р. 
2096;964;2737;21.09.2022;13.11.2022;1277; 452 р. 
2097;1830;323;18.04.2023;12.05.2023;421; 4 793 р. 
2098;2884;634;06.10.2022;06.11.2022;2691; 1 736 р. 
2099;1845;2219;06.05.2023;26.05.2023;2360; 6 582 р. 
2100;237;1219;22.09.2022;15.12.2022;291; 5 426 р. 
2101;214;1690;04.10.2022;27.12.2022;1764; 4 408 р. 
2102;928;1971;21.11.2022;23.01.2023;700; 4 771 р. 
2103;1488;2014;07.09.2022;04.10.2022;2690; 766 р. 
2104;1271;1411;05.01.2023;22.01.2023;401; 7 387 р. 
2105;504;1947;27.01.2023;16.03.2023;2285; 3 135 р. 
2106;1747;2513;10.09.2022;26.10.2022;1750; 5 963 р. 
2107;2445;650;23.11.2022;05.02.2023;1914; 6 387 р. 
2108;2693;2509;25.11.2022;14.01.2023;2421; 4 199 р. 
2109;1844;2355;31.10.2022;16.01.2023;867; 6 961 р. 
2110;2936;1716;05.03.2023;06.05.2023;1239; 1 333 р. 
2111;31;1487;08.03.2023;29.04.2023;100; 5 104 р. 
2112;1910;236;24.04.2023;16.05.2023;585; 965 р. 
2113;2264;1178;17.07.2023;29.09.2023;2549; 4 328 р. 
2114;1676;748;22.11.2022;20.01.2023;1917; 1 570 р. 
2115;2516;1297;18.05.2023;29.06.2023;539; 4 651 р. 
2116;1669;1591;22.02.2023;31.05.2023;1969; 7 605 р. 
2117;797;2556;16.08.2022;19.10.2022;2232; 5 157 р. 
2118;1301;448;02.10.2022;22.11.2022;1261; 8 999 р. 
2119;34;1464;05.12.2022;29.01.2023;2961; 9 305 р. 
2120;461;1191;29.12.2022;16.03.2023;949; 6 359 р. 
2121;1725;2327;13.08.2023;23.09.2023;1702; 5 097 р. 
2122;2758;2091;14.01.2023;29.03.2023;1587; 1 788 р. 
2123;1394;620;11.12.2022;07.01.2023;2218; 8 680 р. 
2124;2243;1141;23.12.2022;04.03.2023;1519; 6 371 р. 
2125;2979;185;26.03.2023;21.05.2023;2673; 9 344 р. 
2126;2517;1814;27.09.2022;25.10.2022;2126; 6 483 р. 
2127;497;392;28.11.2022;22.02.2023;1102; 6 820 р. 
2128;2110;907;17.07.2023;28.09.2023;1403; 7 375 р. 
2129;2400;2954;30.06.2023;06.08.2023;501; 7 464 р. 
2130;734;182;15.10.2022;17.11.2022;168; 3 603 р. 
2131;914;2724;28.06.2023;16.07.2023;2042; 3 522 р. 
2132;705;332;09.08.2023;09.11.2023;1020; 1 515 р. 
2133;2268;2716;31.07.2023;05.09.2023;1066; 8 782 р. 
2134;58;2204;16.01.2023;19.03.2023;399; 7 083 р. 
2135;1595;2938;10.11.2022;13.12.2022;2878; 7 907 р. 
2136;2293;1814;19.10.2022;06.12.2022;16; 6 423 р. 
2137;1611;153;22.02.2023;10.05.2023;995; 6 302 р. 
2138;342;946;22.01.2023;16.03.2023;2380; 8 127 р. 
2139;966;2586;25.09.2022;26.12.2022;783; 4 447 р. 
2140;2423;2314;16.01.2023;07.03.2023;852; 1 292 р. 
2141;909;2661;02.02.2023;28.03.2023;1317; 2 458 р. 
2142;871;1968;07.05.2023;19.07.2023;2324; 5 043 р. 
2143;204;2768;29.04.2023;26.06.2023;1257; 3 779 р. 
2144;223;967;05.04.2023;16.04.2023;2782; 7 094 р. 
2145;934;257;22.01.2023;22.04.2023;2180; 5 411 р. 
2146;90;1222;08.10.2022;05.11.2022;480; 9 748 р. 
2147;103;1566;08.02.2023;31.03.2023;1755; 417 р. 
2148;2293;1657;27.09.2022;22.11.2022;161; 2 800 р. 
2149;2340;581;06.10.2022;10.12.2022;2152; 6 422 р. 
2150;2038;2727;03.07.2023;26.09.2023;841; 8 482 р. 
2151;2763;2074;02.02.2023;26.03.2023;1055; 4 697 р. 
2152;33;2373;14.08.2023;28.10.2023;996; 1 312 р. 
2153;803;819;12.06.2023;08.08.2023;2891; 5 008 р. 
2154;2053;2998;19.07.2023;27.09.2023;2023; 3 225 р. 
2155;2180;1391;09.01.2023;28.03.2023;2604; 9 490 р. 
2156;1943;968;23.04.2023;30.05.2023;2113; 2 929 р. 
2157;1825;1329;27.07.2023;11.08.2023;124; 4 747 р. 
2158;607;2995;02.09.2022;28.10.2022;1607; 700 р. 
2159;640;392;05.03.2023;19.05.2023;1694; 9 635 р. 
2160;1034;276;30.10.2022;20.01.2023;2451; 9 649 р. 
2161;1462;1922;27.05.2023;04.07.2023;1091; 5 777 р. 
2162;776;767;17.02.2023;21.05.2023;2292; 1 781 р. 
2163;205;2210;08.03.2023;09.05.2023;90; 342 р. 
2164;574;2398;21.05.2023;09.06.2023;204; 6 605 р. 
2165;1602;2112;28.01.2023;04.05.2023;2996; 8 866 р. 
2166;472;401;17.12.2022;03.02.2023;2902; 7 968 р. 
2167;2964;2447;04.10.2022;16.10.2022;646; 9 238 р. 
2168;930;1183;25.05.2023;24.08.2023;2438; 8 798 р. 
2169;567;2470;30.05.2023;07.08.2023;1403; 5 421 р. 
2170;1643;895;27.05.2023;15.07.2023;320; 7 132 р. 
2171;2526;2003;15.10.2022;11.12.2022;1676; 6 908 р. 
2172;486;691;03.02.2023;09.04.2023;307; 1 690 р. 
2173;2517;1057;12.12.2022;11.01.2023;1618; 8 900 р. 
2174;2142;1897;12.07.2023;17.09.2023;18; 1 380 р. 
2175;1232;786;16.02.2023;04.03.2023;2596; 6 319 р. 
2176;748;443;16.05.2023;13.06.2023;437; 7 421 р. 
2177;1160;50;28.02.2023;12.03.2023;1670; 2 055 р. 
2178;1623;236;09.10.2022;31.12.2022;659; 2 791 р. 
2179;762;2372;26.12.2022;09.01.2023;1107; 4 722 р. 
2180;1006;448;09.03.2023;27.04.2023;2485; 3 583 р. 
2181;2599;295;10.12.2022;09.03.2023;2879; 2 538 р. 
2182;1427;2463;26.02.2023;03.05.2023;169; 9 327 р. 
2183;2048;617;18.08.2022;09.09.2022;1387; 6 701 р. 
2184;2962;1980;05.06.2023;28.07.2023;2921; 4 789 р. 
2185;226;1594;31.01.2023;19.02.2023;2996; 4 085 р. 
2186;2855;2311;08.09.2022;18.11.2022;1472; 3 176 р. 
2187;2358;2748;15.07.2023;21.09.2023;1326; 5 427 р. 
2188;606;341;26.08.2022;22.11.2022;886; 768 р. 
2189;2035;2663;10.01.2023;08.04.2023;2809; 7 990 р. 
2190;1900;2994;17.10.2022;22.12.2022;431; 9 430 р. 
2191;2387;1721;22.07.2023;13.09.2023;868; 1 777 р. 
2192;898;1338;25.02.2023;13.05.2023;2102; 2 812 р. 
2193;2512;2142;15.12.2022;16.01.2023;897; 8 677 р. 
2194;2893;509;10.09.2022;12.10.2022;1581; 7 051 р. 
2195;2625;846;26.07.2023;10.09.2023;370; 5 024 р. 
2196;1056;1667;20.03.2023;16.06.2023;1562; 1 313 р. 
2197;499;2306;11.06.2023;24.06.2023;1322; 1 567 р. 
2198;2375;2099;16.02.2023;09.03.2023;889; 7 386 р. 
2199;357;116;20.03.2023;19.06.2023;417; 1 314 р. 
2200;1835;344;25.09.2022;07.10.2022;1151; 6 409 р. 
2201;2593;1987;02.08.2023;06.11.2023;2994; 7 381 р. 
2202;2310;1627;20.08.2022;05.11.2022;2961; 8 945 р. 
2203;2191;721;06.08.2023;06.10.2023;1132; 150 р. 
2204;2831;1712;12.07.2023;12.09.2023;561; 7 074 р. 
2205;1219;1952;19.12.2022;03.03.2023;593; 8 543 р. 
2206;2810;639;02.01.2023;02.04.2023;165; 1 138 р. 
2207;541;1349;10.11.2022;14.01.2023;98; 9 672 р. 
2208;1603;1229;15.05.2023;25.05.2023;1979; 407 р. 
2209;733;648;15.08.2022;28.10.2022;1627; 822 р. 
2210;2775;1930;25.10.2022;08.01.2023;2543; 7 154 р. 
2211;1379;2818;29.09.2022;04.01.2023;2695; 770 р. 
2212;2980;1013;16.10.2022;26.12.2022;1648; 2 879 р. 
2213;798;2831;13.07.2023;20.10.2023;1152; 4 146 р. 
2214;2556;1655;06.12.2022;02.01.2023;222; 2 752 р. 
2215;742;1467;30.05.2023;23.08.2023;340; 7 048 р. 
2216;1371;1326;25.05.2023;09.07.2023;1475; 4 158 р. 
2217;391;2189;29.08.2022;10.10.2022;2790; 8 283 р. 
2218;516;12;04.01.2023;05.02.2023;1734; 1 831 р. 
2219;2963;1022;22.07.2023;31.08.2023;275; 4 980 р. 
2220;247;671;28.01.2023;04.05.2023;2741; 6 200 р. 
2221;1432;326;04.07.2023;21.08.2023;1484; 3 323 р. 
2222;2084;96;09.02.2023;19.03.2023;367; 2 566 р. 
2223;1780;732;15.04.2023;10.07.2023;1439; 8 379 р. 
2224;2904;2752;27.03.2023;14.06.2023;129; 3 771 р. 
2225;1034;2971;02.03.2023;03.06.2023;1232; 1 926 р. 
2226;2316;2464;28.10.2022;21.11.2022;842; 2 031 р. 
2227;1994;1955;22.10.2022;19.11.2022;153; 3 726 р. 
2228;2654;2321;17.04.2023;06.06.2023;538; 8 108 р. 
2229;2861;2159;23.10.2022;19.12.2022;2517; 139 р. 
2230;1074;425;13.04.2023;21.07.2023;2428; 3 902 р. 
2231;2793;1308;28.08.2022;08.11.2022;2724; 4 817 р. 
2232;1252;21;29.03.2023;28.06.2023;1426; 1 488 р. 
2233;1152;2516;12.03.2023;04.04.2023;2112; 8 299 р. 
2234;175;722;02.09.2022;22.11.2022;2455; 6 063 р. 
2235;139;2159;23.05.2023;17.08.2023;1402; 5 578 р. 
2236;2779;2914;06.08.2023;11.10.2023;341; 7 941 р. 
2237;2981;1986;16.04.2023;13.05.2023;924; 9 197 р. 
2238;1704;1861;27.05.2023;21.07.2023;1529; 3 628 р. 
2239;47;2646;03.11.2022;09.12.2022;2294; 9 157 р. 
2240;1852;1933;19.02.2023;16.03.2023;364; 6 900 р. 
2241;2906;830;02.02.2023;12.02.2023;2364; 6 161 р. 
2242;643;1446;27.03.2023;03.07.2023;2342; 7 813 р. 
2243;1645;2083;08.02.2023;17.05.2023;2527; 6 837 р. 
2244;1358;2198;12.02.2023;07.03.2023;1164; 5 913 р. 
2245;577;2483;07.02.2023;05.03.2023;993; 681 р. 
2246;71;1028;10.11.2022;20.12.2022;1316; 1 845 р. 
2247;189;1383;30.05.2023;16.06.2023;2162; 5 480 р. 
2248;204;2808;14.12.2022;31.12.2022;410; 165 р. 
2249;2417;2894;07.10.2022;16.12.2022;1796; 2 067 р. 
2250;2991;1474;09.07.2023;08.08.2023;926; 2 352 р. 
2251;1779;379;23.09.2022;27.10.2022;956; 2 302 р. 
2252;2753;1612;07.09.2022;28.11.2022;1398; 4 483 р. 
2253;943;2606;08.02.2023;13.05.2023;644; 6 397 р. 
2254;490;868;03.11.2022;02.12.2022;1569; 8 275 р. 
2255;2810;1760;23.05.2023;11.06.2023;297; 3 307 р. 
2256;1808;107;09.10.2022;22.12.2022;2331; 3 238 р. 
2257;1803;2953;05.06.2023;12.09.2023;352; 6 901 р. 
2258;2979;2976;27.03.2023;19.05.2023;2507; 5 289 р. 
2259;1633;736;04.08.2023;13.10.2023;1870; 3 517 р. 
2260;2224;229;08.06.2023;13.07.2023;544; 9 884 р. 
2261;2883;658;19.02.2023;04.05.2023;1854; 846 р. 
2262;2745;443;12.01.2023;15.02.2023;293; 9 950 р. 
2263;2142;734;30.12.2022;07.04.2023;1283; 6 725 р. 
2264;1633;670;10.11.2022;14.02.2023;2581; 6 777 р. 
2265;1637;2880;24.08.2022;10.10.2022;2456; 2 010 р. 
2266;2543;2357;19.03.2023;30.03.2023;1261; 9 293 р. 
2267;685;1307;14.08.2023;24.10.2023;1543; 5 325 р. 
2268;1671;1228;04.03.2023;29.04.2023;384; 9 536 р. 
2269;2318;2510;16.06.2023;26.07.2023;2157; 3 271 р. 
2270;1103;823;10.07.2023;08.09.2023;5; 5 089 р. 
2271;1288;2245;10.12.2022;22.02.2023;2180; 1 054 р. 
2272;1661;1550;23.02.2023;23.05.2023;1429; 3 905 р. 
2273;1228;488;23.04.2023;21.06.2023;2825; 4 537 р. 
2274;1283;764;16.04.2023;21.05.2023;2142; 1 322 р. 
2275;1057;876;31.08.2022;14.11.2022;2790; 9 610 р. 
2276;1248;1573;13.11.2022;15.12.2022;150; 875 р. 
2277;2904;510;10.11.2022;09.12.2022;2856; 6 196 р. 
2278;2597;617;22.08.2022;29.09.2022;2188; 8 615 р. 
2279;1731;1648;16.11.2022;26.12.2022;1586; 1 787 р. 
2280;2115;1969;09.03.2023;27.03.2023;1732; 8 202 р. 
2281;2207;703;03.03.2023;06.04.2023;2549; 2 773 р. 
2282;2766;182;03.08.2023;10.10.2023;2134; 5 274 р. 
2283;1099;2980;28.04.2023;18.06.2023;1039; 6 335 р. 
2284;2199;446;03.12.2022;24.02.2023;834; 3 244 р. 
2285;116;1771;31.12.2022;28.03.2023;429; 7 681 р. 
2286;2990;628;13.12.2022;11.01.2023;1385; 3 371 р. 
2287;2357;1405;26.09.2022;31.10.2022;1619; 6 282 р. 
2288;2496;2454;17.01.2023;11.03.2023;255; 9 036 р. 
2289;2268;60;09.04.2023;18.07.2023;1967; 4 344 р. 
2290;386;2508;02.09.2022;29.10.2022;357; 3 311 р. 
2291;2300;423;15.06.2023;11.08.2023;1776; 7 814 р. 
2292;570;1938;13.11.2022;14.01.2023;162; 1 756 р. 
2293;755;1755;29.09.2022;04.01.2023;1916; 7 932 р. 
2294;1840;2588;06.06.2023;17.08.2023;186; 8 834 р. 
2295;2486;807;16.05.2023;28.06.2023;400; 4 607 р. 
2296;417;1234;11.09.2022;04.11.2022;887; 1 036 р. 
2297;1070;556;20.01.2023;15.03.2023;2795; 3 456 р. 
2298;2953;974;04.08.2023;24.09.2023;2760; 7 586 р. 
2299;2109;1719;04.02.2023;29.03.2023;2280; 1 985 р. 
2300;2303;1407;10.06.2023;07.07.2023;1930; 1 524 р. 
2301;2200;1125;17.02.2023;09.05.2023;2035; 3 015 р. 
2302;289;924;19.02.2023;03.03.2023;636; 692 р. 
2303;2800;896;11.12.2022;07.03.2023;1531; 5 506 р. 
2304;288;76;08.04.2023;10.06.2023;1321; 3 492 р. 
2305;1248;2098;18.12.2022;28.12.2022;2548; 8 147 р. 
2306;1539;817;14.01.2023;18.03.2023;687; 9 494 р. 
2307;2896;2982;29.12.2022;16.02.2023;75; 5 329 р. 
2308;3;876;06.04.2023;16.06.2023;462; 399 р. 
2309;387;2045;10.10.2022;06.12.2022;374; 5 222 р. 
2310;1868;721;03.10.2022;27.12.2022;509; 529 р. 
2311;1951;2277;03.04.2023;24.06.2023;1007; 4 591 р. 
2312;2427;2528;24.01.2023;07.03.2023;1928; 3 344 р. 
2313;1193;1831;18.07.2023;21.10.2023;912; 2 845 р. 
2314;393;2531;28.12.2022;21.02.2023;75; 8 364 р. 
2315;2616;192;15.06.2023;23.07.2023;2480; 4 094 р. 
2316;1034;1201;22.02.2023;19.05.2023;2599; 6 479 р. 
2317;118;639;26.12.2022;14.01.2023;2166; 4 932 р. 
2318;2256;100;22.08.2022;25.10.2022;2212; 5 371 р. 
2319;2286;1046;14.05.2023;11.08.2023;2264; 150 р. 
2320;1540;166;04.02.2023;22.02.2023;78; 3 257 р. 
2321;2950;2966;13.02.2023;06.03.2023;126; 956 р. 
2322;2490;41;13.10.2022;15.12.2022;2598; 9 790 р. 
2323;1410;2049;17.04.2023;19.06.2023;651; 6 663 р. 
2324;76;2062;17.02.2023;17.05.2023;1301; 6 506 р. 
2325;2125;1903;19.08.2022;19.09.2022;2010; 8 136 р. 
2326;2899;1830;19.02.2023;29.04.2023;263; 4 738 р. 
2327;1349;2117;03.06.2023;21.07.2023;1999; 3 516 р. 
2328;1510;2174;06.06.2023;21.06.2023;2916; 1 501 р. 
2329;2131;1032;09.03.2023;10.04.2023;1468; 8 080 р. 
2330;34;817;22.03.2023;08.04.2023;676; 4 594 р. 
2331;2529;2208;27.11.2022;12.01.2023;289; 9 494 р. 
2332;2498;508;23.03.2023;18.06.2023;2947; 7 257 р. 
2333;2471;1356;23.11.2022;08.02.2023;1146; 7 826 р. 
2334;726;604;26.12.2022;07.02.2023;2941; 4 633 р. 
2335;2602;1046;07.06.2023;16.08.2023;2111; 1 751 р. 
2336;98;1962;28.01.2023;18.03.2023;8; 7 235 р. 
2337;495;596;30.10.2022;01.02.2023;2307; 5 151 р. 
2338;1231;1093;07.07.2023;19.08.2023;1945; 3 692 р. 
2339;2686;1865;04.06.2023;04.09.2023;2617; 2 094 р. 
2340;800;232;23.04.2023;07.06.2023;171; 1 254 р. 
2341;471;662;06.08.2023;21.08.2023;2190; 9 019 р. 
2342;2305;2011;04.10.2022;24.12.2022;2964; 2 024 р. 
2343;902;1417;11.03.2023;04.05.2023;2562; 8 148 р. 
2344;2912;2669;22.09.2022;06.11.2022;67; 8 046 р. 
2345;2319;349;19.12.2022;21.03.2023;2698; 883 р. 
2346;11;817;04.01.2023;11.03.2023;2318; 9 643 р. 
2347;588;1330;11.05.2023;06.06.2023;2774; 3 502 р. 
2348;1683;1695;11.11.2022;01.02.2023;984; 5 348 р. 
2349;1351;2136;05.10.2022;18.12.2022;1516; 1 819 р. 
2350;1299;2135;18.06.2023;24.09.2023;1122; 3 908 р. 
2351;2951;2479;11.04.2023;12.07.2023;340; 2 532 р. 
2352;2065;1322;09.01.2023;11.04.2023;2056; 970 р. 
2353;1690;2648;23.01.2023;28.02.2023;959; 2 052 р. 
2354;2220;1130;01.08.2023;27.08.2023;944; 2 686 р. 
2355;2877;779;21.08.2022;14.10.2022;2763; 6 827 р. 
2356;1800;2128;14.06.2023;26.06.2023;2340; 7 578 р. 
2357;1576;192;18.03.2023;17.06.2023;183; 1 224 р. 
2358;620;2280;17.02.2023;22.05.2023;56; 6 215 р. 
2359;2399;207;19.12.2022;10.02.2023;2235; 9 420 р. 
2360;2869;667;22.01.2023;12.03.2023;935; 9 362 р. 
2361;1458;435;13.05.2023;03.08.2023;2605; 6 075 р. 
2362;1068;485;10.01.2023;14.03.2023;1375; 8 630 р. 
2363;1483;235;23.02.2023;13.05.2023;354; 9 807 р. 
2364;1151;2865;11.12.2022;23.01.2023;1618; 8 653 р. 
2365;843;2375;25.08.2022;08.11.2022;1045; 6 884 р. 
2366;601;1476;28.12.2022;04.04.2023;2585; 6 088 р. 
2367;1833;223;15.07.2023;02.10.2023;1578; 578 р. 
2368;932;878;20.08.2022;07.10.2022;1461; 5 942 р. 
2369;2514;2574;06.07.2023;15.08.2023;2310; 1 325 р. 
2370;19;1813;18.05.2023;26.06.2023;1270; 5 905 р. 
2371;1772;121;07.07.2023;01.10.2023;2936; 7 977 р. 
2372;2165;2171;03.04.2023;22.04.2023;2200; 7 903 р. 
2373;2422;1517;25.03.2023;09.06.2023;2715; 399 р. 
2374;1140;559;07.12.2022;17.02.2023;1408; 576 р. 
2375;2856;2950;18.06.2023;26.09.2023;328; 3 320 р. 
2376;2503;1870;05.11.2022;17.11.2022;1182; 3 409 р. 
2377;1599;1541;19.06.2023;25.08.2023;1237; 4 611 р. 
2378;1805;1303;16.10.2022;03.12.2022;1828; 9 267 р. 
2379;415;52;22.08.2022;15.11.2022;106; 608 р. 
2380;1465;246;22.09.2022;29.11.2022;1123; 869 р. 
2381;1880;348;13.08.2023;17.11.2023;2384; 2 158 р. 
2382;2358;2236;10.05.2023;12.06.2023;1857; 9 624 р. 
2383;2237;2266;14.12.2022;02.01.2023;206; 6 985 р. 
2384;866;999;04.11.2022;21.11.2022;1438; 8 284 р. 
2385;2836;2417;07.03.2023;24.05.2023;2587; 2 126 р. 
2386;2837;1971;08.09.2022;10.10.2022;1820; 1 477 р. 
2387;834;1025;19.06.2023;12.09.2023;121; 363 р. 
2388;2801;2362;01.07.2023;01.10.2023;1248; 2 506 р. 
2389;1750;2062;01.12.2022;25.02.2023;1235; 4 552 р. 
2390;1120;329;10.09.2022;21.10.2022;174; 3 981 р. 
2391;2749;996;22.08.2022;22.10.2022;899; 8 339 р. 
2392;1129;1421;21.06.2023;04.07.2023;1180; 7 125 р. 
2393;1760;493;12.07.2023;08.09.2023;985; 6 122 р. 
2394;2566;523;15.08.2022;24.09.2022;60; 6 151 р. 
2395;2238;894;08.06.2023;02.09.2023;346; 6 807 р. 
2396;190;81;26.08.2022;07.09.2022;1752; 7 599 р. 
2397;1369;405;26.01.2023;12.02.2023;1624; 8 608 р. 
2398;2019;354;20.07.2023;16.09.2023;2678; 8 985 р. 
2399;2979;1284;08.11.2022;24.11.2022;2340; 4 225 р. 
2400;273;499;29.09.2022;21.10.2022;2181; 1 065 р. 
2401;197;172;23.02.2023;13.03.2023;641; 1 063 р. 
2402;2197;1343;12.03.2023;15.05.2023;2669; 4 606 р. 
2403;2886;1157;12.12.2022;26.12.2022;2657; 5 444 р. 
2404;781;1544;29.05.2023;27.06.2023;2243; 5 042 р. 
2405;2282;2091;31.05.2023;02.07.2023;1741; 9 243 р. 
2406;936;2122;24.03.2023;04.06.2023;492; 2 011 р. 
2407;274;1564;07.10.2022;11.12.2022;415; 7 773 р. 
2408;80;41;31.03.2023;24.04.2023;179; 3 058 р. 
2409;701;1409;20.03.2023;28.06.2023;2678; 7 471 р. 
2410;1375;1391;26.12.2022;27.02.2023;760; 8 172 р. 
2411;1731;2312;30.12.2022;02.04.2023;1902; 6 580 р. 
2412;1355;857;18.12.2022;06.03.2023;1195; 7 445 р. 
2413;2223;1499;04.05.2023;04.06.2023;2191; 7 065 р. 
2414;1518;2057;04.07.2023;09.08.2023;808; 265 р. 
2415;587;629;19.10.2022;29.11.2022;2180; 8 736 р. 
2416;106;1551;26.05.2023;03.09.2023;752; 6 298 р. 
2417;1517;358;12.03.2023;26.04.2023;913; 2 373 р. 
2418;2161;1975;04.06.2023;18.06.2023;491; 6 042 р. 
2419;1635;2723;19.04.2023;08.05.2023;353; 2 414 р. 
2420;2236;2072;21.12.2022;04.02.2023;731; 1 824 р. 
2421;2395;2572;16.04.2023;05.06.2023;470; 9 363 р. 
2422;1437;5;02.03.2023;02.05.2023;279; 1 852 р. 
2423;2561;2393;18.08.2022;08.09.2022;1977; 5 985 р. 
2424;2241;2861;25.09.2022;23.11.2022;248; 4 457 р. 
2425;1164;1317;11.08.2023;01.11.2023;1962; 6 343 р. 
2426;1271;809;01.02.2023;28.03.2023;2118; 6 577 р. 
2427;2167;2348;03.07.2023;31.08.2023;1747; 1 548 р. 
2428;2904;1608;12.09.2022;27.09.2022;2569; 7 497 р. 
2429;806;1957;13.04.2023;09.06.2023;986; 5 971 р. 
2430;883;1617;14.04.2023;26.04.2023;1287; 2 429 р. 
2431;1813;531;09.08.2023;16.11.2023;1316; 3 587 р. 
2432;1566;86;03.02.2023;10.03.2023;1290; 1 067 р. 
2433;1281;648;28.10.2022;14.11.2022;2910; 3 115 р. 
2434;1075;1093;15.08.2023;28.09.2023;152; 8 249 р. 
2435;2210;1294;08.07.2023;30.08.2023;2693; 5 471 р. 
2436;2350;2243;23.05.2023;05.06.2023;592; 9 446 р. 
2437;1736;756;04.04.2023;15.04.2023;422; 1 614 р. 
2438;2948;2952;22.10.2022;23.12.2022;2671; 4 988 р. 
2439;1679;887;07.05.2023;07.08.2023;80; 2 406 р. 
2440;646;680;26.04.2023;17.05.2023;184; 7 446 р. 
2441;986;1258;23.01.2023;01.05.2023;2272; 9 486 р. 
2442;10;2756;24.01.2023;20.02.2023;2143; 4 628 р. 
2443;2865;1483;21.09.2022;16.12.2022;2647; 9 509 р. 
2444;1761;909;18.01.2023;19.02.2023;1052; 4 828 р. 
2445;1591;2689;15.06.2023;05.07.2023;655; 2 777 р. 
2446;307;666;19.04.2023;08.07.2023;397; 7 922 р. 
2447;731;1194;06.03.2023;26.04.2023;2427; 2 702 р. 
2448;660;529;15.11.2022;17.12.2022;754; 9 185 р. 
2449;2374;1439;22.09.2022;13.10.2022;2991; 1 472 р. 
2450;1825;634;13.11.2022;30.11.2022;2622; 4 990 р. 
2451;2982;729;13.07.2023;10.10.2023;2329; 8 660 р. 
2452;2996;468;15.12.2022;10.03.2023;2933; 6 948 р. 
2453;498;836;01.04.2023;26.05.2023;1317; 7 569 р. 
2454;2616;1602;06.07.2023;20.09.2023;101; 1 491 р. 
2455;1946;546;25.07.2023;12.10.2023;1518; 2 187 р. 
2456;544;694;25.06.2023;07.09.2023;2099; 852 р. 
2457;275;2340;12.02.2023;18.05.2023;2708; 4 278 р. 
2458;1392;296;08.10.2022;03.12.2022;243; 7 308 р. 
2459;730;2311;14.02.2023;19.04.2023;1243; 1 195 р. 
2460;566;486;13.08.2023;15.10.2023;2259; 420 р. 
2461;2853;225;22.08.2022;20.10.2022;431; 9 693 р. 
2462;2979;2434;24.04.2023;18.06.2023;930; 2 356 р. 
2463;1583;332;03.09.2022;02.12.2022;2737; 6 365 р. 
2464;813;1842;15.12.2022;21.02.2023;358; 790 р. 
2465;2588;1039;14.10.2022;17.01.2023;2602; 2 721 р. 
2466;2332;1468;07.01.2023;20.01.2023;1305; 2 642 р. 
2467;307;1195;17.02.2023;14.04.2023;1559; 4 828 р. 
2468;2281;1084;28.06.2023;11.08.2023;2893; 5 536 р. 
2469;2598;859;08.04.2023;08.05.2023;2920; 2 805 р. 
2470;324;2014;12.05.2023;28.06.2023;2639; 3 279 р. 
2471;2984;2785;10.08.2023;30.09.2023;343; 4 004 р. 
2472;2602;1393;03.05.2023;05.06.2023;667; 9 058 р. 
2473;370;657;06.07.2023;03.08.2023;898; 7 014 р. 
2474;2457;2457;03.11.2022;27.11.2022;661; 2 100 р. 
2475;364;1315;22.12.2022;14.03.2023;566; 4 205 р. 
2476;2852;2828;01.01.2023;04.03.2023;1925; 8 128 р. 
2477;2520;544;04.06.2023;28.06.2023;2930; 938 р. 
2478;6;339;19.10.2022;23.11.2022;56; 4 472 р. 
2479;2784;1943;02.01.2023;14.03.2023;1631; 6 666 р. 
2480;864;1393;26.04.2023;28.06.2023;1039; 2 171 р. 
2481;1942;754;11.05.2023;04.06.2023;708; 1 493 р. 
2482;2350;900;08.12.2022;15.01.2023;1821; 7 505 р. 
2483;2041;1340;12.12.2022;21.01.2023;822; 240 р. 
2484;1296;2448;20.09.2022;12.11.2022;1927; 4 330 р. 
2485;1158;2264;27.07.2023;03.11.2023;274; 3 061 р. 
2486;1568;230;30.04.2023;17.07.2023;876; 8 756 р. 
2487;1448;560;13.12.2022;03.03.2023;39; 5 263 р. 
2488;1239;1095;12.09.2022;29.11.2022;2750; 8 542 р. 
2489;1531;3;14.09.2022;15.10.2022;2432; 8 690 р. 
2490;362;369;27.01.2023;08.03.2023;750; 1 516 р. 
2491;32;1331;09.11.2022;11.01.2023;1360; 3 422 р. 
2492;1736;1846;06.06.2023;29.08.2023;269; 7 308 р. 
2493;2095;2715;25.11.2022;04.03.2023;142; 6 850 р. 
2494;2559;1550;01.10.2022;17.12.2022;1727; 458 р. 
2495;2382;1660;27.05.2023;21.08.2023;2526; 1 079 р. 
2496;2155;2784;24.03.2023;27.06.2023;449; 4 638 р. 
2497;1490;573;09.04.2023;04.06.2023;366; 5 152 р. 
2498;482;817;02.06.2023;22.08.2023;1979; 8 457 р. 
2499;2414;184;22.10.2022;06.01.2023;2442; 565 р. 
2500;217;1047;02.03.2023;23.04.2023;616; 6 419 р. 
2501;691;1121;30.09.2022;13.10.2022;1087; 7 180 р. 
